,year,date,team1,team1_score,team2,team2_score
5638,2023,2023-03-01,Pittsburgh,81,Notre Dame,88
5639,2023,2023-03-01,George Washington,75,Davidson,70
5640,2023,2023-03-01,Sam Houston,64,SFA,59
5641,2023,2023-03-01,Lindenwood,65,Southeast Mo. St.,84
5642,2023,2023-03-01,Oklahoma,69,Kansas St.,85
5643,2023,2023-03-01,Presbyterian,63,Campbell,68
5644,2023,2023-03-01,UT Arlington,59,Utah Valley,78
5645,2023,2023-03-01,Southeastern La.,80,Houston Christian,64
5646,2023,2023-03-01,Lamar University,60,Nicholls,64
5647,2023,2023-03-01,Georgetown,59,Creighton,99
5648,2023,2023-03-01,New Orleans,73,McNeese,80
5649,2023,2023-03-01,Tulane,68,East Carolina,83
5650,2023,2023-03-01,UIW,64,Northwestern St.,81
5651,2023,2023-03-01,Missouri,81,LSU,76
5652,2023,2023-03-01,Penn St.,68,Northwestern,65
5653,2023,2023-03-01,Texas,73,TCU,75
5654,2023,2023-03-01,A&M-Corpus Christi,93,Tex. A&M-Commerce,88
5655,2023,2023-03-01,Rhode Island,79,Loyola Chicago,77
5656,2023,2023-03-01,Seattle U,56,Utah Tech,93
5657,2023,2023-03-01,Grand Canyon,83,Southern Utah,78
5658,2023,2023-03-01,Chicago St.,65,Gonzaga,104
5659,2023,2023-03-01,UTRGV,70,California Baptist,88
5660,2023,2023-03-01,Southern Ind.,54,SIUE,68
5661,2023,2023-03-01,Utah St.,91,UNLV,66
5662,2023,2023-03-02,App State,61,South Alabama,68
5663,2023,2023-03-02,Illinois St.,62,UNI,75
5664,2023,2023-03-02,Arkansas St.,59,Troy,63
5665,2023,2023-03-02,Evansville,58,Indiana St.,97
5666,2023,2023-03-02,Texas St.,65,Old Dominion,36
5667,2023,2023-03-02,Boston U.,69,Army West Point,71
5668,2023,2023-03-02,Loyola Maryland,73,Colgate,92
5669,2023,2023-03-02,Eastern Ky.,73,Liberty,79
5670,2023,2023-03-02,Lipscomb,71,Kennesaw St.,80
5671,2023,2023-03-02,Valparaiso,50,Murray St.,78
5672,2023,2023-03-02,American,52,Navy,51
5673,2023,2023-03-02,Lafayette,71,Lehigh,64
5674,2023,2023-03-02,Oakland,74,Northern Ky.,81
5675,2023,2023-03-02,Marist,74,Iona,93
5676,2023,2023-03-02,Manhattan,67,Siena,66
5677,2023,2023-03-02,UCF,55,Temple,57
5678,2023,2023-03-02,Wichita St.,66,Houston,83
5679,2023,2023-03-02,Rutgers,74,Minnesota,75
5680,2023,2023-03-02,Michigan,87,Illinois,91
5681,2023,2023-03-02,Rider,73,Saint Peter's,60
5682,2023,2023-03-02,FIU,76,Louisiana Tech,77
5683,2023,2023-03-02,N.C. Central,71,South Carolina St.,64
5684,2023,2023-03-02,Coppin St.,77,Morgan St.,65
5685,2023,2023-03-02,Quinnipiac,82,Fairfield,92
5686,2023,2023-03-02,UMES,64,Delaware St.,58
5687,2023,2023-03-02,Southeast Mo. St.,91,Tennessee St.,83
5688,2023,2023-03-02,Detroit Mercy,66,Youngstown St.,71
5689,2023,2023-03-02,Robert Morris,70,Cleveland St.,75
5690,2023,2023-03-02,Wright St.,70,Milwaukee,87
5691,2023,2023-03-02,Fla. Atlantic,103,Rice,74
5692,2023,2023-03-02,Alabama A&M,48,Grambling,60
5693,2023,2023-03-02,Charlotte,73,UTSA,78
5694,2023,2023-03-02,Middle Tenn.,50,North Texas,64
5695,2023,2023-03-02,Alcorn,70,Mississippi Val.,60
5696,2023,2023-03-02,ULM,57,Ga. Southern,66
5697,2023,2023-03-02,UC Santa Barbara,89,UC Davis,86
5698,2023,2023-03-02,San Diego,74,Portland,92
5699,2023,2023-03-02,Memphis,81,SMU,62
5700,2023,2023-03-02,Western Ky.,73,UTEP,68
5701,2023,2023-03-02,Norfolk St.,67,Howard,87
5702,2023,2023-03-02,Alabama St.,52,Southern U.,66
5703,2023,2023-03-02,Jackson St.,67,Ark.-Pine Bluff,63
5704,2023,2023-03-02,Arizona St.,61,UCLA,79
5705,2023,2023-03-02,Stanford,83,Oregon St.,60
5706,2023,2023-03-02,Purdue,63,Wisconsin,61
5707,2023,2023-03-02,UIC,57,Missouri St.,74
5708,2023,2023-03-02,CSU Bakersfield,61,Long Beach St.,77
5709,2023,2023-03-02,Hawaii,81,CSUN,55
5710,2023,2023-03-02,UC Irvine,75,UC Riverside,65
5711,2023,2023-03-02,SIUE,75,UT Martin,81
5712,2023,2023-03-02,Arizona,87,Southern California,81
5713,2023,2023-03-02,California,51,Oregon,84
5714,2023,2023-03-02,Washington St.,93,Washington,84
5715,2023,2023-03-02,Pepperdine,71,Pacific,84
5716,2023,2023-03-03,Charleston So.,66,UNC Asheville,75
5717,2023,2023-03-03,UNI,66,Bradley,72
5718,2023,2023-03-03,Eastern Mich.,66,NIU,85
5719,2023,2023-03-03,Monmouth,100,Hampton,64
5720,2023,2023-03-03,Gardner-Webb,76,USC Upstate,77
5721,2023,2023-03-03,Indiana St.,94,Belmont,91
5722,2023,2023-03-03,The Citadel,41,Mercer,66
5723,2023,2023-03-03,Toledo,87,Ball St.,81
5724,2023,2023-03-03,Akron,84,Kent St.,89
5725,2023,2023-03-03,Campbell,81,Longwood,68
5726,2023,2023-03-03,Dayton,61,Saint Louis,65
5727,2023,2023-03-03,North Dakota,83,Denver,68
5728,2023,2023-03-03,Murray St.,62,Drake,74
5729,2023,2023-03-03,Central Mich.,65,Western Mich.,81
5730,2023,2023-03-03,East Carolina,78,Tulane,81
5731,2023,2023-03-03,Miami (OH),63,Buffalo,68
5732,2023,2023-03-03,Abilene Christian,54,Sam Houston,72
5733,2023,2023-03-03,VMI,72,Chattanooga,92
5734,2023,2023-03-03,Bowling Green,58,Ohio,92
5735,2023,2023-03-03,SFA,69,Utah Valley,113
5736,2023,2023-03-03,Southeast Mo. St.,65,Morehead St.,58
5737,2023,2023-03-03,Winthrop,69,Radford,78
5738,2023,2023-03-03,Portland,71,BYU,82
5739,2023,2023-03-03,California Baptist,71,Southern Utah,81
5740,2023,2023-03-03,Grand Canyon,71,Utah Tech,61
5741,2023,2023-03-03,Omaha,73,Kansas City,61
5742,2023,2023-03-03,Missouri St.,51,Southern Ill.,54
5743,2023,2023-03-03,UT Arlington,56,Seattle U,80
5744,2023,2023-03-03,UT Martin,63,Tennessee Tech,78
5745,2023,2023-03-03,New Mexico,84,Colorado St.,92
5746,2023,2023-03-03,Pacific,63,San Francisco,80
5747,2023,2023-03-04,Seton Hall,82,Providence,58
5748,2023,2023-03-04,Ohio St.,78,Michigan St.,84
5749,2023,2023-03-04,Alabama,61,Texas A&M,67
5750,2023,2023-03-04,Iowa St.,73,Baylor,58
5751,2023,2023-03-04,Penn,69,Princeton,77
5752,2023,2023-03-04,Elon,51,William & Mary,73
5753,2023,2023-03-04,Mercer,58,Furman,73
5754,2023,2023-03-04,USC Upstate,62,UNC Asheville,66
5755,2023,2023-03-04,South Alabama,78,Southern Miss.,61
5756,2023,2023-03-04,George Mason,62,Richmond,60
5757,2023,2023-03-04,UAB,93,Charlotte,91
5758,2023,2023-03-04,Georgia,55,South Carolina,61
5759,2023,2023-03-04,Bryant,60,New Hampshire,67
5760,2023,2023-03-04,Kansas St.,81,West Virginia,89
5761,2023,2023-03-04,Campbell,72,Radford,71
5762,2023,2023-03-04,Middle Tenn.,65,UTEP,77
5763,2023,2023-03-04,Harvard,82,Dartmouth,87
5764,2023,2023-03-04,Duquesne,60,Fordham,87
5765,2023,2023-03-04,Loyola Chicago,76,La Salle,73
5766,2023,2023-03-04,Mount St. Mary's,74,Manhattan,69
5767,2023,2023-03-04,Kentucky,88,Arkansas,79
5768,2023,2023-03-04,Columbia,73,Cornell,87
5769,2023,2023-03-04,Siena,72,Saint Peter's,73
5770,2023,2023-03-04,St. John's (NY),94,Marquette,96
5771,2023,2023-03-04,Louisville,60,Virginia,75
5772,2023,2023-03-04,Tennessee,70,Auburn,79
5773,2023,2023-03-04,St. Bonaventure,60,Massachusetts,71
5774,2023,2023-03-04,Georgia Tech,73,Boston College,65
5775,2023,2023-03-04,Monmouth,45,Drexel,64
5776,2023,2023-03-04,ETSU,57,Western Caro.,69
5777,2023,2023-03-04,Troy,72,James Madison,75
5778,2023,2023-03-04,TCU,60,Oklahoma,74
5779,2023,2023-03-04,Western Ky.,33,North Texas,67
5780,2023,2023-03-04,FIU,90,Rice,83
5781,2023,2023-03-04,Ole Miss,77,Missouri,82
5782,2023,2023-03-04,Niagara,68,Canisius,81
5783,2023,2023-03-04,Indiana St.,70,Bradley,71
5784,2023,2023-03-04,San Jose St.,63,Air Force,61
5785,2023,2023-03-04,Florida A&M,70,Bethune-Cookman,91
5786,2023,2023-03-04,Florida St.,60,Virginia Tech,82
5787,2023,2023-03-04,Kansas,59,Texas,75
5788,2023,2023-03-04,Long Beach St.,92,UC Davis,93
5789,2023,2023-03-04,Texas Southern,74,Prairie View,78
5790,2023,2023-03-04,Stanford,68,Oregon,73
5791,2023,2023-03-04,Maine,54,UMass Lowell,85
5792,2023,2023-03-04,VCU,74,George Washington,68
5793,2023,2023-03-04,UNLV,69,Nevada,67
5794,2023,2023-03-04,Wake Forest,63,Syracuse,72
5795,2023,2023-03-04,Utah,60,Colorado,69
5796,2023,2023-03-04,Oklahoma St.,71,Texas Tech,68
5797,2023,2023-03-04,LSU,67,Florida,79
5798,2023,2023-03-04,Pittsburgh,76,Miami (FL),78
5799,2023,2023-03-04,Texas St.,71,Marshall,68
5800,2023,2023-03-04,Stony Brook,76,N.C. A&T,61
5801,2023,2023-03-04,Chattanooga,85,Samford,82
5802,2023,2023-03-04,Sacred Heart,60,Merrimack,71
5803,2023,2023-03-04,Southern Ill.,52,Drake,65
5804,2023,2023-03-04,Alcorn,63,Ark.-Pine Bluff,58
5805,2023,2023-03-04,Alabama A&M,68,Southern U.,65
5806,2023,2023-03-04,Duke,62,North Carolina,57
5807,2023,2023-03-04,Alabama St.,49,Grambling,69
5808,2023,2023-03-04,Jackson St.,68,Mississippi Val.,60
5809,2023,2023-03-04,Fla. Atlantic,76,Louisiana Tech,72
5810,2023,2023-03-04,Butler,66,Xavier,78
5811,2023,2023-03-04,Chicago St.,72,Fresno St.,108
5812,2023,2023-03-04,Quinnipiac,88,Marist,76
5813,2023,2023-03-04,Iona,80,Rider,78
5814,2023,2023-03-04,North Dakota,80,Oral Roberts,96
5815,2023,2023-03-04,NJIT,57,Vermont,84
5816,2023,2023-03-04,Binghamton,67,UMBC,65
5817,2023,2023-03-04,Idaho,76,Northern Ariz.,87
5818,2023,2023-03-04,Yale,84,Brown,75
5819,2023,2023-03-04,UConn,71,Villanova,59
5820,2023,2023-03-04,Notre Dame,64,Clemson,87
5821,2023,2023-03-04,Davidson,68,Rhode Island,54
5822,2023,2023-03-04,Saint Francis (PA),50,FDU,70
5823,2023,2023-03-04,Southeast Mo. St.,89,Tennessee Tech,82
5824,2023,2023-03-04,California,66,Oregon St.,69
5825,2023,2023-03-04,Mississippi St.,72,Vanderbilt,77
5826,2023,2023-03-04,Ga. Southern,49,Louisiana,67
5827,2023,2023-03-04,Northeastern,74,Delaware,77
5828,2023,2023-03-04,Wofford,67,UNC Greensboro,66
5829,2023,2023-03-04,Hawaii,61,UC Santa Barbara,81
5830,2023,2023-03-04,Boise St.,73,Utah St.,86
5831,2023,2023-03-04,CSU Bakersfield,44,UC Irvine,52
5832,2023,2023-03-04,Creighton,84,DePaul,70
5833,2023,2023-03-04,Omaha,55,South Dakota St.,63
5834,2023,2023-03-04,Wyoming,50,San Diego St.,67
5835,2023,2023-03-04,Arizona,73,UCLA,82
5836,2023,2023-03-04,UC Riverside,73,Cal Poly,72
5837,2023,2023-03-04,BYU,73,LMU (CA),63
5838,2023,2023-03-04,Northern Colo.,84,Portland St.,80
5839,2023,2023-03-04,Arizona St.,65,Southern California,68
5840,2023,2023-03-05,San Francisco,93,Santa Clara,87
5841,2023,2023-03-05,Houston,67,Memphis,65
5842,2023,2023-03-05,Maryland,64,Penn St.,65
5843,2023,2023-03-05,William & Mary,46,Hofstra,94
5844,2023,2023-03-05,Illinois,71,Purdue,76
5845,2023,2023-03-05,Campbell,73,UNC Asheville,77
5846,2023,2023-03-05,Nebraska,81,Iowa,77
5847,2023,2023-03-05,Temple,82,Tulane,83
5848,2023,2023-03-05,SMU,74,Cincinnati,97
5849,2023,2023-03-05,South Fla.,49,Wichita St.,69
5850,2023,2023-03-05,East Carolina,58,UCF,84
5851,2023,2023-03-05,Army West Point,74,Colgate,91
5852,2023,2023-03-05,Drake,77,Bradley,51
5853,2023,2023-03-05,Drexel,68,UNCW,73
5854,2023,2023-03-05,Liberty,66,Kennesaw St.,67
5855,2023,2023-03-05,American,76,Lafayette,84
5856,2023,2023-03-05,Western Caro.,80,Furman,83
5857,2023,2023-03-05,Michigan,73,Indiana,75
5858,2023,2023-03-05,Stony Brook,52,Col. of Charleston,74
5859,2023,2023-03-05,Tex. A&M-Commerce,78,McNeese,79
5860,2023,2023-03-05,South Alabama,75,James Madison,66
5861,2023,2023-03-05,Chattanooga,74,Wofford,62
5862,2023,2023-03-05,St. Thomas (MN),67,Western Ill.,60
5863,2023,2023-03-05,Wisconsin,71,Minnesota,67
5864,2023,2023-03-05,Northwestern,65,Rutgers,53
5865,2023,2023-03-05,Northern Ariz.,81,Eastern Wash.,80
5866,2023,2023-03-05,Delaware,60,Towson,86
5867,2023,2023-03-05,New Orleans,90,Houston Christian,69
5868,2023,2023-03-05,Texas St.,58,Louisiana,64
5869,2023,2023-03-05,South Dakota,68,North Dakota St.,70
5870,2023,2023-03-05,Northern Colo.,73,Montana St.,84
5871,2023,2023-03-06,Nicholls,71,McNeese,77
5872,2023,2023-03-06,UNCW,79,Hofstra,73
5873,2023,2023-03-06,Northern Ky.,75,Youngstown St.,63
5874,2023,2023-03-06,St. Thomas (MN),65,Oral Roberts,70
5875,2023,2023-03-06,Chattanooga,79,Furman,88
5876,2023,2023-03-06,South Alabama,66,Louisiana,71
5877,2023,2023-03-06,Idaho St.,74,Montana,83
5878,2023,2023-03-06,New Orleans,82,Southeastern La.,78
5879,2023,2023-03-06,Towson,72,Col. of Charleston,77
5880,2023,2023-03-06,BYU,69,Saint Mary's (CA),76
5881,2023,2023-03-06,Cleveland St.,93,Milwaukee,80
5882,2023,2023-03-06,North Dakota St.,89,South Dakota St.,79
5883,2023,2023-03-06,Sacramento St.,64,Weber St.,70
5884,2023,2023-03-06,San Francisco,73,Gonzaga,84
5885,2023,2023-03-07,Massachusetts,38,Richmond,71
5886,2023,2023-03-07,Georgia Tech,61,Florida St.,60
5887,2023,2023-03-07,Loyola Chicago,67,Saint Joseph's,72
5888,2023,2023-03-07,Abilene Christian,62,California Baptist,69
5889,2023,2023-03-07,Louisville,62,Boston College,80
5890,2023,2023-03-07,Rhode Island,56,La Salle,73
5891,2023,2023-03-07,UT Arlington,77,Grand Canyon,82
5892,2023,2023-03-07,Canisius,66,Mount St. Mary's,67
5893,2023,2023-03-07,New Hampshire,64,UMass Lowell,75
5894,2023,2023-03-07,A&M-Corpus Christi,80,McNeese,63
5895,2023,2023-03-07,UNCW,58,Col. of Charleston,63
5896,2023,2023-03-07,Northern Ky.,63,Cleveland St.,61
5897,2023,2023-03-07,Binghamton,57,Vermont,79
5898,2023,2023-03-07,FDU,66,Merrimack,67
5899,2023,2023-03-07,Saint Peter's,70,Fairfield,52
5900,2023,2023-03-07,Notre Dame,64,Virginia Tech,67
5901,2023,2023-03-07,Northern Ariz.,83,Montana,71
5902,2023,2023-03-07,New Orleans,70,Northwestern St.,74
5903,2023,2023-03-07,UTRGV,70,Tarleton St.,74
5904,2023,2023-03-07,Marist,61,Manhattan,50
5905,2023,2023-03-07,CSUN,47,CSU Bakersfield,51
5906,2023,2023-03-07,North Dakota St.,58,Oral Roberts,92
5907,2023,2023-03-07,Gonzaga,77,Saint Mary's (CA),51
5908,2023,2023-03-07,Utah Tech,80,SFA,76
5909,2023,2023-03-07,Weber St.,58,Montana St.,60
5910,2023,2023-03-07,Cal Poly,88,Long Beach St.,68
5911,2023,2023-03-08,St. Bonaventure,54,Davidson,65
5912,2023,2023-03-08,Wake Forest,77,Syracuse,74
5913,2023,2023-03-08,Richmond,57,George Mason,62
5914,2023,2023-03-08,Fresno St.,65,Colorado St.,67
5915,2023,2023-03-08,Georgia Tech,81,Pittsburgh,89
5916,2023,2023-03-08,Butler,63,St. John's (NY),76
5917,2023,2023-03-08,Bethune-Cookman,72,Grambling,87
5918,2023,2023-03-08,Colorado,74,Washington,68
5919,2023,2023-03-08,Air Force,70,UNLV,78
5920,2023,2023-03-08,Saint Joseph's,87,George Washington,76
5921,2023,2023-03-08,Northwestern St.,71,A&M-Corpus Christi,75
5922,2023,2023-03-08,DePaul,66,Seton Hall,65
5923,2023,2023-03-08,California,52,Washington St.,69
5924,2023,2023-03-08,South Carolina St.,55,Howard,91
5925,2023,2023-03-08,UTEP,67,Western Ky.,73
5926,2023,2023-03-08,Ohio St.,65,Wisconsin,57
5927,2023,2023-03-08,Wyoming,76,New Mexico,87
5928,2023,2023-03-08,Texas Tech,62,West Virginia,78
5929,2023,2023-03-08,Mount St. Mary's,54,Iona,74
5930,2023,2023-03-08,Ole Miss,67,South Carolina,61
5931,2023,2023-03-08,Boston College,61,North Carolina,85
5932,2023,2023-03-08,La Salle,81,Duquesne,70
5933,2023,2023-03-08,Lafayette,61,Colgate,79
5934,2023,2023-03-08,Delaware St.,59,N.C. Central,89
5935,2023,2023-03-08,Georgetown,48,Villanova,80
5936,2023,2023-03-08,Minnesota,78,Nebraska,75
5937,2023,2023-03-08,Stanford,73,Utah,62
5938,2023,2023-03-08,LSU,72,Georgia,67
5939,2023,2023-03-08,Louisiana Tech,81,FIU,76
5940,2023,2023-03-08,Virginia Tech,77,NC State,97
5941,2023,2023-03-08,UTSA,71,Rice,72
5942,2023,2023-03-08,Saint Peter's,70,Rider,62
5943,2023,2023-03-08,Oklahoma,49,Oklahoma St.,57
5944,2023,2023-03-08,Texas Southern,66,Alcorn,62
5945,2023,2023-03-08,Oregon St.,57,Arizona St.,63
5946,2023,2023-03-08,Northern Ariz.,78,Montana St.,85
5947,2023,2023-03-09,Miami (OH),75,Toledo,91
5948,2023,2023-03-09,Davidson,53,VCU,71
5949,2023,2023-03-09,Wake Forest,72,Miami (FL),74
5950,2023,2023-03-09,Rutgers,62,Michigan,50
5951,2023,2023-03-09,Marquette,72,St. John's (NY),70
5952,2023,2023-03-09,Iowa St.,78,Baylor,72
5953,2023,2023-03-09,East Carolina,73,South Fla.,58
5954,2023,2023-03-09,Mississippi St.,69,Florida,68
5955,2023,2023-03-09,Ohio,90,Ball St.,70
5956,2023,2023-03-09,George Mason,54,Saint Louis,82
5957,2023,2023-03-09,Pittsburgh,69,Duke,96
5958,2023,2023-03-09,Providence,66,UConn,73
5959,2023,2023-03-09,Ohio St.,73,Iowa,69
5960,2023,2023-03-09,Prairie View,60,Jackson St.,62
5961,2023,2023-03-09,Colorado,69,UCLA,80
5962,2023,2023-03-09,CSU Bakersfield,51,UC Irvine,75
5963,2023,2023-03-09,West Virginia,61,Kansas,78
5964,2023,2023-03-09,Colorado St.,61,San Diego St.,64
5965,2023,2023-03-09,California Baptist,51,Sam Houston,64
5966,2023,2023-03-09,Ole Miss,55,Tennessee,70
5967,2023,2023-03-09,SMU,70,UCF,76
5968,2023,2023-03-09,NIU,57,Kent St.,76
5969,2023,2023-03-09,Grand Canyon,84,Seattle U,79
5970,2023,2023-03-09,Saint Joseph's,54,Dayton,60
5971,2023,2023-03-09,San Jose St.,81,Nevada,77
5972,2023,2023-03-09,Hawaii,60,Cal St. Fullerton,62
5973,2023,2023-03-09,Washington St.,70,Oregon,75
5974,2023,2023-03-09,Morgan St.,64,UMES,80
5975,2023,2023-03-09,Penn St.,79,Illinois,76
5976,2023,2023-03-09,Buffalo,77,Akron,101
5977,2023,2023-03-09,Western Ky.,51,Fla. Atlantic,75
5978,2023,2023-03-09,North Carolina,59,Virginia,68
5979,2023,2023-03-09,Charlotte,65,Middle Tenn.,66
5980,2023,2023-03-09,Arkansas,76,Auburn,73
5981,2023,2023-03-09,Marist,75,Quinnipiac,59
5982,2023,2023-03-09,Oklahoma St.,47,Texas,61
5983,2023,2023-03-09,DePaul,84,Xavier,89
5984,2023,2023-03-09,Tulsa,63,Wichita St.,81
5985,2023,2023-03-09,La Salle,61,Fordham,69
5986,2023,2023-03-09,Coppin St.,56,Norfolk St.,73
5987,2023,2023-03-09,Boise St.,87,UNLV,76
5988,2023,2023-03-09,Minnesota,54,Maryland,70
5989,2023,2023-03-09,Stanford,84,Arizona,95
5990,2023,2023-03-09,Cal Poly,54,UC Santa Barbara,64
5991,2023,2023-03-09,LSU,68,Vanderbilt,77
5992,2023,2023-03-09,Louisiana Tech,46,North Texas,74
5993,2023,2023-03-09,Tarleton St.,58,Utah Valley,72
5994,2023,2023-03-09,NC State,54,Clemson,80
5995,2023,2023-03-09,Rice,60,UAB,87
5996,2023,2023-03-09,Niagara,71,Siena,65
5997,2023,2023-03-09,TCU,80,Kansas St.,67
5998,2023,2023-03-09,Villanova,74,Creighton,87
5999,2023,2023-03-09,Alabama A&M,77,Southern U.,63
6000,2023,2023-03-09,Utah Tech,75,Southern Utah,76
6001,2023,2023-03-09,New Mexico,76,Utah St.,91
6002,2023,2023-03-09,UC Davis,52,UC Riverside,68
6003,2023,2023-03-09,Arizona St.,77,Southern California,72
6004,2023,2023-03-10,Rutgers,65,Purdue,70
6005,2023,2023-03-10,Middle Tenn.,65,Fla. Atlantic,68
6006,2023,2023-03-10,Mississippi St.,49,Alabama,72
6007,2023,2023-03-10,East Carolina,46,Houston,60
6008,2023,2023-03-10,Ohio St.,68,Michigan St.,58
6009,2023,2023-03-10,UAB,76,North Texas,69
6010,2023,2023-03-10,Temple,54,Cincinnati,84
6011,2023,2023-03-10,Texas Southern,74,Alabama A&M,61
6012,2023,2023-03-10,Tennessee,71,Missouri,79
6013,2023,2023-03-10,Ohio,75,Toledo,82
6014,2023,2023-03-10,UMES,55,Howard,74
6015,2023,2023-03-10,Niagara,59,Iona,71
6016,2023,2023-03-10,Penn St.,67,Northwestern,65
6017,2023,2023-03-10,UConn,68,Marquette,70
6018,2023,2023-03-10,Duke,85,Miami (FL),78
6019,2023,2023-03-10,Iowa St.,58,Kansas,71
6020,2023,2023-03-10,Arkansas,61,Texas A&M,67
6021,2023,2023-03-10,UCF,76,Memphis,81
6022,2023,2023-03-10,Akron,73,Kent St.,79
6023,2023,2023-03-10,Norfolk St.,72,N.C. Central,65
6024,2023,2023-03-10,Marist,69,Saint Peter's,57
6025,2023,2023-03-10,Grand Canyon,78,Sam Houston,75
6026,2023,2023-03-10,Oregon,56,UCLA,75
6027,2023,2023-03-10,Cal St. Fullerton,83,UC Irvine,80
6028,2023,2023-03-10,Maryland,60,Indiana,70
6029,2023,2023-03-10,Wichita St.,76,Tulane,82
6030,2023,2023-03-10,Creighton,60,Xavier,82
6031,2023,2023-03-10,Vanderbilt,80,Kentucky,73
6032,2023,2023-03-10,Jackson St.,69,Grambling,78
6033,2023,2023-03-10,San Jose St.,49,San Diego St.,64
6034,2023,2023-03-10,Clemson,56,Virginia,76
6035,2023,2023-03-10,TCU,60,Texas,66
6036,2023,2023-03-10,Southern Utah,89,Utah Valley,88
6037,2023,2023-03-10,UC Riverside,87,UC Santa Barbara,92
6038,2023,2023-03-10,Arizona St.,59,Arizona,78
6039,2023,2023-03-11,Cornell,60,Yale,80
6040,2023,2023-03-11,UMass Lowell,59,Vermont,72
6041,2023,2023-03-11,Ohio St.,66,Purdue,80
6042,2023,2023-03-11,Missouri,61,Alabama,72
6043,2023,2023-03-11,Norfolk St.,64,Howard,65
6044,2023,2023-03-11,Saint Louis,78,VCU,90
6045,2023,2023-03-11,Penn,70,Princeton,77
6046,2023,2023-03-11,Cincinnati,48,Houston,69
6047,2023,2023-03-11,Fordham,68,Dayton,78
6048,2023,2023-03-11,Penn St.,77,Indiana,73
6049,2023,2023-03-11,Vanderbilt,75,Texas A&M,87
6050,2023,2023-03-11,Tulane,54,Memphis,94
6051,2023,2023-03-11,Texas Southern,61,Grambling,58
6052,2023,2023-03-11,Texas,76,Kansas,56
6053,2023,2023-03-11,Utah St.,57,San Diego St.,62
6054,2023,2023-03-11,Xavier,51,Marquette,65
6055,2023,2023-03-11,Kent St.,93,Toledo,78
6056,2023,2023-03-11,Marist,55,Iona,76
6057,2023,2023-03-11,UAB,56,Fla. Atlantic,78
6058,2023,2023-03-11,Duke,59,Virginia,49
6059,2023,2023-03-11,Cal St. Fullerton,62,UC Santa Barbara,72
6060,2023,2023-03-11,Arizona,61,UCLA,59
6061,2023,2023-03-11,Grand Canyon,84,Southern Utah,66
6062,2023,2023-03-11,Utah St.,72,Boise St.,62
6063,2023,2023-03-12,Yale,65,Princeton,74
6064,2023,2023-03-12,Dayton,56,VCU,68
6065,2023,2023-03-12,Texas A&M,63,Alabama,82
6066,2023,2023-03-12,Memphis,75,Houston,65
6067,2023,2023-03-12,Penn St.,65,Purdue,67
6068,2023,2023-03-14,Pittsburgh,60,Mississippi St.,59
6069,2023,2023-03-14,Southeast Mo. St.,71,A&M-Corpus Christi,75
6070,2023,2023-03-14,Hofstra,88,Rutgers,86
6071,2023,2023-03-14,Toledo,80,Michigan,90
6072,2023,2023-03-14,Southern Miss.,60,UAB,88
6073,2023,2023-03-14,Villanova,57,Liberty,62
6074,2023,2023-03-14,Yale,62,Vanderbilt,71
6075,2023,2023-03-14,Bradley,62,Wisconsin,81
6076,2023,2023-03-14,Eastern Wash.,81,Washington St.,74
6077,2023,2023-03-14,Seton Hall,64,Colorado,65
6078,2023,2023-03-15,Nevada,73,Arizona St.,98
6079,2023,2023-03-15,FDU,84,Texas Southern,61
6080,2023,2023-03-15,Oklahoma St.,69,Youngstown St.,64
6081,2023,2023-03-15,UCF,67,Florida,49
6082,2023,2023-03-15,Morehead St.,68,Clemson,64
6083,2023,2023-03-15,Alcorn,53,North Texas,69
6084,2023,2023-03-15,Sam Houston,58,Santa Clara,56
6085,2023,2023-03-15,Virginia Tech,72,Cincinnati,81
6086,2023,2023-03-15,Utah Valley,83,New Mexico,69
6087,2023,2023-03-15,UC Irvine,58,Oregon,84
6088,2023,2023-03-16,Howard,68,Kansas,96
6089,2023,2023-03-16,A&M-Corpus Christi,75,Alabama,96
6090,2023,2023-03-16,Northern Ky.,52,Houston,63
6091,2023,2023-03-16,Princeton,59,Arizona,55
6092,2023,2023-03-16,Colgate,61,Texas,81
6093,2023,2023-03-16,UNC Asheville,53,UCLA,86
6094,2023,2023-03-16,Furman,68,Virginia,67
6095,2023,2023-03-16,Louisiana,55,Tennessee,58
6096,2023,2023-03-16,Col. of Charleston,57,San Diego St.,63
6097,2023,2023-03-16,Oral Roberts,51,Duke,74
6098,2023,2023-03-16,Utah St.,65,Missouri,76
6099,2023,2023-03-16,Boise St.,67,Northwestern,75
6100,2023,2023-03-16,Penn St.,76,Texas A&M,59
6101,2023,2023-03-16,West Virginia,65,Maryland,67
